Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance,Incline
18:26,3.8276,11.62,111,122,76,6,25,8
18:27,3.8292,11.62,111,122,76,6,25,8
18:28,3.8308,11.62,111,122,76,6,25,8
18:29,3.8345,11.62,114,121,77,6,25,8
18:30,3.8382,11.78,114,121,77,6,25,8
18:31,3.8419,11.78,114,121,77,6,25,8
18:32,3.8450,11.78,114,121,77,6,25,8
18:33,3.8475,11.78,114,121,77,6,25,8
18:34,3.8506,11.78,111,121,76,6,25,8
18:35,3.8537,11.62,114,122,77,6,25,8
18:36,3.8568,11.78,114,122,77,6,25,8
18:37,3.8600,11.78,114,122,77,6,25,8
18:38,3.8631,11.78,116,122,78,6,25,8
18:39,3.8662,11.93,116,122,78,6,25,8
18:40,3.8693,11.93,116,121,78,6,25,8
18:41,3.8724,11.93,116,121,78,6,25,8
18:42,3.8767,11.93,116,122,78,6,25,8
18:43,3.8792,11.93,114,122,77,6,25,8
18:44,3.8823,11.78,114,122,77,6,25,8
18:45,3.8861,11.78,114,122,77,6,25,8
18:46,3.8892,11.78,114,122,77,6,25,8
18:47,3.8929,11.78,114,122,77,6,25,8
18:48,3.8960,11.78,114,122,77,6,25,8
18:49,3.8985,11.78,114,122,77,6,25,8
18:50,3.9010,11.62,111,122,76,6,25,8
18:51,3.9047,11.62,111,122,76,6,25,8
18:52,3.9090,11.62,59,121,77,3,13,8
18:53,3.9122,10.64,62,121,79,3,13,8
18:54,3.9153,11.05,65,121,81,3,13,8
18:55,3.9177,11.19,66,121,82,3,13,8
18:56,3.9202,11.32,66,122,82,3,13,8
18:57,3.9233,11.32,66,122,82,3,13,8
18:58,3.9271,11.32,66,122,82,3,13,8
18:59,3.9302,11.32,66,123,82,3,13,8
19:00,3.9327,11.32,66,123,82,3,13,8
19:01,3.9364,11.32,66,123,82,3,13,8
19:02,3.9395,11.32,66,123,82,3,13,8
19:03,3.9423,11.32,66,123,82,3,13,8
19:04,3.9451,11.32,66,123,82,3,13,8
19:05,3.9488,11.32,66,123,82,3,13,8
19:06,3.9525,11.32,66,123,82,3,13,8
19:07,3.9541,11.32,66,123,82,3,13,8
19:08,3.9556,11.32,66,123,82,3,13,8
19:09,3.9588,11.32,66,123,82,3,13,8
19:10,3.9619,11.32,66,122,82,3,13,8
19:11,3.9656,11.32,66,122,82,3,13,8
19:12,3.9699,11.32,65,123,81,3,13,8
19:13,3.9718,11.26,65,122.5,81,3,13,8
19:14,3.9737,11.19,65,122,81,3,13,8
19:15,3.9793,11.05,63,123,80,3,13,8
19:16,3.9811,11.05,67,123,79,3,11,9
19:17,3.9830,11.05,70,123,78,2,8,10
19:18,3.9855,10.44,70,123,78,2,8,10
19:19,3.9880,10.31,68,123,77,2,8,10
19:20,3.9917,10.31,68,123,77,2,8,10
19:21,3.9942,10.31,68,123,77,2,8,10
19:22,3.9973,10.31,68,122,77,2,8,10
19:23,3.9998,10.31,68,122,77,2,8,10
19:24,4.0041,10.31,73,122,80,2,8,10
19:25,4.0054,10.57,75,122,81,2,8,10
19:26,4.0066,10.84,76,122,82,2,8,10
19:27,4.0103,10.97,76,123,82,2,8,10
19:28,4.0134,10.97,76,123,82,2,8,10
19:29,4.0165,10.97,75,123,81,2,8,10
19:30,4.0196,10.84,73,123,80,2,8,10
19:31,4.0215,10.71,73,123,80,2,8,10
19:32,4.0252,10.71,73,123,80,2,8,10
19:33,4.0283,10.71,73,122,80,2,8,10
19:34,4.0308,10.71,73,122,80,2,8,10
19:35,4.0346,10.71,73,122,80,2,8,10
19:36,4.0370,10.71,73,122,80,2,8,10
19:37,4.0402,10.71,73,122,80,2,8,10
19:38,4.0433,10.71,73,122,80,2,8,10
19:39,4.0457,10.71,72,122,79,2,8,10
19:40,4.0489,10.58,72,122,79,2,8,10
19:41,4.0520,10.58,72,122,79,2,8,10
19:42,4.0544,10.58,72,123,79,2,8,10
19:43,4.0576,10.58,72,123,79,2,8,10
19:44,4.0607,10.58,72,123,79,2,8,10
19:45,4.0638,10.58,72,123,79,2,8,10
19:46,4.0663,10.58,72,122,79,2,8,10
19:47,4.0694,10.58,73,122,80,2,8,10
19:48,4.0712,10.71,75,122,81,2,8,10
19:49,4.0743,10.84,75,122,81,2,8,10
19:50,4.0768,10.84,75,122,81,2,8,10
19:51,4.0805,10.84,75,123,81,2,8,10
19:52,4.0830,10.84,75,123,81,2,8,10
19:53,4.0861,10.84,75,123,81,2,8,10
19:54,4.0899,10.97,75,123,81,2,8,10
19:55,4.0920,10.91,76,123,82,2,8,10
19:56,4.0942,10.84,76,123,82,2,8,10
19:57,4.0973,10.97,78,124,83,2,8,10
19:58,4.0998,11.10,78,124,83,2,8,10
19:59,4.1029,11.10,78,124,83,2,8,10
20:00,4.1060,11.10,78,124,83,2,8,10
20:01,4.1091,10.97,76,125,82,2,8,10
20:02,4.1122,10.97,76,124,82,2,8,10
20:03,4.1153,10.97,75,124,81,2,8,10
20:04,4.1184,10.84,75,123,81,2,8,10
20:05,4.1203,10.84,73,124,80,2,8,10
20:06,4.1240,10.58,72,123,79,2,8,10
20:07,4.1265,10.58,72,123,79,2,8,10
20:08,4.1290,10.58,72,124,79,2,8,10
20:09,4.1327,10.58,72,123,79,2,8,10
20:10,4.1352,10.58,72,123,79,2,8,10
20:11,4.1377,10.58,72,124,79,2,8,10
20:12,4.1408,10.58,72,124,79,2,8,10
20:13,4.1445,10.58,73,124,80,2,8,10
20:14,4.1464,10.71,75,125,81,2,8,10
20:15,4.1483,10.77,75,125,81,2,8,10
20:16,4.1501,10.84,75,125,81,2,8,10
20:17,4.1551,10.84,72,125,79,2,8,10
20:18,4.1570,10.71,72,125,79,2,8,10
20:19,4.1588,10.58,72,125,79,2,8,10
20:20,4.1638,10.71,73,124,80,2,8,10
20:21,4.1654,10.71,73,124,80,2,8,10
20:22,4.1669,10.71,73,124,80,2,8,10
20:23,4.1725,10.71,72,124,79,2,8,10
20:24,4.1775,10.58,72,125,79,2,8,10
20:25,4.1787,10.58,72,125,79,2,8,10
20:26,4.1800,10.58,72,125,79,2,8,10
20:27,4.1837,10.58,72,125,79,2,8,10
20:28,4.1862,10.58,72,125,79,2,8,10
20:29,4.1893,10.58,72,125,79,2,8,10
20:30,4.1918,10.58,70,125,78,2,8,10
20:31,4.1949,10.44,68,125,77,2,8,10
20:32,4.1980,10.31,68,125,77,2,8,10
20:33,4.2011,10.31,70,123,78,2,8,10
20:34,4.2030,10.44,70,123,78,2,8,10
20:35,4.2061,10.44,70,123,78,2,8,10
20:36,4.2092,10.44,70,123,78,2,8,10
20:37,4.2117,10.44,70,123,78,2,8,10
20:38,4.2141,10.44,70,123,78,2,8,10
20:39,4.2179,10.44,70,123,78,2,8,10
20:40,4.2204,10.44,70,123,78,2,8,10
20:41,4.2228,10.44,70,122,78,2,8,10
20:42,4.2259,10.44,72,122,79,2,8,10
20:43,4.2291,10.58,72,123,79,2,8,10
20:44,4.2306,10.58,71,123,79,2,8,10
20:45,4.2322,10.58,70,123,78,2,8,10
20:46,4.2378,10.44,68,123,77,2,8,10
20:47,4.2390,10.44,69,123,78,2,8,10
20:48,4.2402,10.44,70,123,78,2,8,10
20:49,4.2464,10.44,70,123,78,2,8,10
20:50,4.2483,10.44,72,122,79,2,8,10
20:51,4.2502,10.51,72,122,79,2,8,10
20:52,4.2520,10.58,72,122,79,2,8,10
20:53,4.2570,10.58,72,122,79,2,8,10
20:54,4.2592,10.58,74,122,80,2,8,10
20:55,4.2614,10.58,75,122,81,2,8,10
20:56,4.2651,10.84,75,122,81,2,8,10
20:57,4.2676,10.84,75,123,81,2,8,10
20:58,4.2701,10.84,73,123,80,2,8,10
20:59,4.2732,10.71,73,123,80,2,8,10
21:00,4.2757,10.71,75,123,81,2,8,10
21:01,4.2788,10.84,75,123,81,2,8,10
21:02,4.2825,10.84,75,123,81,2,8,10
21:03,4.2850,10.84,75,123,81,2,8,10
21:04,4.2875,10.84,73,123,80,2,8,10
21:05,4.2906,10.58,70,123,78,2,8,10
21:06,4.2924,10.44,67,123,76,2,8,10
21:07,4.2962,10.16,67,123,76,2,8,10
21:08,4.2986,10.10,67,123,76,2,8,10
21:09,4.3011,10.03,67,123,76,2,8,10
21:10,4.3027,10.10,68,123,77,2,8,10
21:11,4.3042,10.16,68,123,77,2,8,10
21:12,4.3067,10.31,70,123,78,2,8,10
21:13,4.3092,10.44,70,123,78,2,8,10
21:14,4.3123,10.44,70,123,78,2,8,10
21:15,4.3154,10.44,70,123,78,2,8,10
21:16,4.3179,10.44,70,123,78,2,8,10
21:17,4.3204,10.44,70,123,78,2,8,10
21:18,4.3241,10.44,70,123,78,2,8,10
21:19,4.3291,10.44,70,123,78,2,8,10
21:20,4.3310,10.44,70,123,78,2,8,10
21:21,4.3328,10.44,70,123,78,2,8,10
21:22,4.3347,10.44,73,123,80,2,8,10
21:23,4.3378,10.71,73,122,80,2,8,10
21:24,4.3409,10.71,73,122,80,2,8,10
21:25,4.3434,10.71,73,122,80,2,8,10
21:26,4.3477,10.71,72,122,79,2,8,10
21:27,4.3502,10.58,70,122,78,2,8,10
21:28,4.3521,10.44,68,123,77,2,8,10
21:29,4.3552,10.31,70,123,78,2,8,10
21:30,4.3577,10.44,70,123,78,2,8,10
21:31,4.3602,10.44,70,122,78,2,8,10
21:32,4.3633,10.44,70,122,78,2,8,10
21:33,4.3664,10.44,70,121,78,2,8,10
21:34,4.3689,10.44,70,122,78,2,8,10
21:35,4.3713,10.44,70,122,78,2,8,10
21:36,4.3751,10.44,72,122,79,2,8,10
21:37,4.3769,10.58,72,122,79,2,8,10
21:38,4.3819,10.58,72,122,79,2,8,10
21:39,4.3844,10.58,72,122,79,2,8,10
21:40,4.3872,10.58,71,121.5,79,2,8,10
21:41,4.3900,10.58,70,121,78,2,8,10
21:42,4.3931,10.44,70,121,78,2,8,10
21:43,4.3956,10.44,70,121,78,2,8,10
21:44,4.3987,10.44,70,121,78,2,8,10
21:45,4.4018,10.44,70,121,78,2,8,10
21:46,4.4049,10.44,70,121.5,78,2,8,10
21:47,4.4080,10.44,70,122,78,2,8,10
21:48,4.4105,10.44,70,122,78,2,8,10
21:49,4.4130,10.44,70,122,78,2,8,10
21:50,4.4167,10.44,68,121,77,2,8,10
21:51,4.4186,10.37,90,121.5,77,4,17,9
21:52,4.4204,10.31,111,122,76,6,25,8
21:53,4.4235,11.62,107,122,74,6,25,8
21:54,4.4260,11.31,100,122,71,6,25,8
21:55,4.4304,10.71,93,121,68,6,25,8
21:56,4.4316,10.55,93,120.5,68,6,25,8
21:57,4.4329,10.40,93,120,68,6,25,8
21:58,4.4353,10.40,93,120,68,6,25,8
21:59,4.4378,10.25,91,120,67,6,25,8
22:00,4.4403,10.25,82,120,63,6,25,8
22:01,4.4428,9.64,78,120,61,6,25,8
22:02,4.4453,9.33,73,120,59,6,25,8
22:03,4.4478,8.87,71,120,58,6,25,8
22:04,4.4496,8.87,73,120,59,6,25,8
22:05,4.4515,9.02,75,120,60,6,25,8
22:06,4.4546,9.18,78,120,61,6,25,8
22:07,4.4571,9.18,75,120,60,6,25,8
22:08,4.4596,9.18,78,121,61,6,25,8
22:09,4.4627,9.18,80,121,62,6,25,8
22:10,4.4652,9.48,82,121,63,6,25,8
22:11,4.4670,9.64,80,122,62,6,25,8
22:12,4.4701,9.48,80,122,62,6,25,8
22:13,4.4726,9.48,80,122,62,6,25,8
22:14,4.4751,9.48,80,121,62,6,25,8
22:15,4.4782,9.48,82,121,63,6,25,8
22:16,4.4801,9.64,82,121,63,6,25,8
22:17,4.4832,9.64,84,122,64,6,25,8
22:18,4.4863,9.79,82,122,63,6,25,8
22:19,4.4888,9.64,82,122,63,6,25,8
22:20,4.4913,9.64,84,122,64,6,25,8
22:21,4.4938,9.79,89,122,66,6,25,8
22:22,4.4962,10.10,89,122,66,6,25,8
22:23,4.4993,10.10,91,123,67,6,25,8
22:24,4.5018,10.25,95,123,69,6,25,8
22:25,4.5049,10.71,102,123,72,6,25,8
22:26,4.5080,11.01,104,124,73,6,25,8
22:27,4.5096,11.09,104,124,73,6,25,8
22:28,4.5112,11.17,104,124,73,6,25,8
22:29,4.5143,11.17,104,124,73,6,25,8
22:30,4.5167,11.17,107,124,74,6,25,8
22:31,4.5199,11.31,111,125,76,6,25,8
22:32,4.5236,11.62,111,125,76,6,25,8
22:33,4.5267,11.62,111,125,76,6,25,8
22:34,4.5292,11.62,109,125,75,6,25,8
22:35,4.5323,11.31,107,125,74,6,25,8
22:36,4.5348,11.31,104,125,73,6,25,8
22:37,4.5385,11.17,104,125,73,6,25,8
22:38,4.5416,11.17,104,125,73,6,25,8
22:39,4.5447,11.17,104,125,73,6,25,8
22:40,4.5478,11.17,104,124,73,6,25,8
22:41,4.5509,11.17,104,124,73,6,25,8
22:42,4.5540,11.17,104,123,73,6,25,8
22:43,4.5571,11.17,102,124,72,6,25,8
22:44,4.5602,11.01,102,124,72,6,25,8
22:45,4.5633,11.01,104,123,73,6,25,8
22:46,4.5658,11.17,104,123,73,6,25,8
22:47,4.5683,11.17,104,123,73,6,25,8
22:48,4.5714,11.01,102,123,72,6,25,8
22:49,4.5745,11.01,102,123,72,6,25,8
22:50,4.5783,11.01,102,123,72,6,25,8
22:51,4.5807,11.01,107,123,74,6,25,8
22:52,4.5839,11.31,107,123,74,6,25,8
22:53,4.5870,11.31,109,123,75,6,25,8
22:54,4.5901,11.47,109,124,75,6,25,8
22:55,4.5926,11.39,108,123.5,75,6,25,8
22:56,4.5950,11.31,107,123,74,6,25,8
22:57,4.5988,11.31,104,123,73,6,25,8
22:58,4.6013,11.17,104,123,73,6,25,8
22:59,4.6044,11.17,104,123,73,6,25,8
23:00,4.6081,11.17,104,123,73,6,25,8
23:01,4.6106,11.17,102,123,72,6,25,8
23:02,4.6131,11.01,104,122,73,6,25,8
23:03,4.6168,11.17,104,122,73,6,25,8
23:04,4.6193,11.17,107,122,74,6,25,8
23:05,4.6224,11.31,109,122,75,6,25,8
23:06,4.6255,11.47,109,122,75,6,25,8
23:07,4.6286,11.47,109,122,75,6,25,8
23:08,4.6317,11.47,109,122,75,6,25,8
23:09,4.6348,11.47,109,121,75,6,25,8
23:10,4.6385,11.47,107,121,74,6,25,8
23:11,4.6410,11.31,107,120,74,6,25,8
23:12,4.6447,11.31,107,120,74,6,25,8
23:13,4.6479,11.31,107,119,74,6,25,8
23:14,4.6510,11.31,104,119,73,6,25,8
23:15,4.6547,11.17,104,119,73,6,25,8
23:16,4.6566,11.17,102,119,72,6,25,8
23:17,4.6603,11.01,102,119,72,6,25,8
23:18,4.6640,11.01,102,119,72,6,25,8
23:19,4.6665,11.01,102,119,72,6,25,8
23:20,4.6690,11.01,104,119,73,6,25,8
23:21,4.6721,11.09,103,119,73,6,25,8
23:22,4.6752,11.17,102,119,72,6,25,8
23:23,4.6777,11.01,102,119,72,6,25,8
23:24,4.6808,11.01,105,119,73,6,25,8
23:25,4.6839,11.01,107,119,74,6,25,8
23:26,4.6858,11.31,109,119,75,6,25,8
23:27,4.6876,11.39,109,119,75,6,25,8
23:28,4.6895,11.47,109,119,75,6,25,8
23:29,4.6932,11.47,109,120,75,6,25,8
23:30,4.6957,11.47,107,120,74,6,25,8
23:31,4.6988,11.31,107,121,74,6,25,8
23:32,4.7025,11.31,107,122,74,6,25,8
23:33,4.7050,11.31,109,122,75,6,25,8
23:34,4.7081,11.47,107,122,74,6,25,8
23:35,4.7119,11.31,107,122,74,6,25,8
23:36,4.7143,11.31,107,122,74,6,25,8
23:37,4.7174,11.31,107,122,74,6,25,8
23:38,4.7212,11.31,104,122,73,6,25,8
23:39,4.7237,11.17,104,122,73,6,25,8
23:40,4.7274,11.31,107,122,74,6,25,8
23:41,4.7305,11.31,107,122,74,6,25,8
23:42,4.7330,11.31,107,121,74,6,25,8
23:43,4.7367,11.31,107,121,74,6,25,8
23:44,4.7398,11.31,107,121,74,6,25,8
23:45,4.7429,11.31,107,121,74,6,25,8
23:46,4.7454,11.31,107,121,74,6,25,8
23:47,4.7491,11.31,107,121,74,6,25,8
23:48,4.7522,11.31,109,120,75,6,25,8
23:49,4.7554,11.47,109,120,75,6,25,8
23:50,4.7585,11.62,111,120,76,6,25,8
23:51,4.7609,11.62,114,120,77,6,25,8
23:52,4.7653,11.78,114,120,77,6,25,8
23:53,4.7684,11.78,111,120,76,6,25,8
23:54,4.7715,11.62,111,120,76,6,25,8
23:55,4.7746,11.62,109,120,75,6,25,8
23:56,4.7771,11.47,107,120,74,6,25,8
23:57,4.7802,11.31,107,120,74,6,25,8
23:58,4.7839,11.31,107,120,74,6,25,8
23:59,4.7864,11.31,104,119,73,6,25,8
24:00,4.7895,11.17,104,118,73,6,25,8
24:01,4.7933,11.17,104,118,73,6,25,8
24:02,4.7957,11.17,104,118,73,6,25,8
24:03,4.7988,11.17,104,118,73,6,25,8
24:04,4.8020,11.01,102,118,72,6,25,8
24:05,4.8051,11.01,102,118,72,6,25,8
24:06,4.8075,11.01,102,118,72,6,25,8
24:07,4.8100,11.01,100,119,71,6,25,8
24:08,4.8138,11.01,102,119,72,6,25,8
24:09,4.8169,11.01,102,119,72,6,25,8
24:10,4.8203,11.01,103,119,73,6,25,8
24:11,4.8237,11.01,104,119,73,6,25,8
24:12,4.8256,11.17,107,119,74,6,25,8
24:13,4.8293,11.31,107,120,74,6,25,8
24:14,4.8324,11.31,107,120,74,6,25,8
24:15,4.8355,11.31,107,120,74,6,25,8
24:16,4.8386,11.31,107,120,74,6,25,8
24:17,4.8417,11.31,107,120,74,6,25,8
24:18,4.8442,11.31,109,120,75,6,25,8
24:19,4.8458,11.39,109,120,75,6,25,8
24:20,4.8473,11.47,109,120,75,6,25,8
24:21,4.8542,11.31,107,121,74,6,25,8
24:22,4.8560,11.31,107,120.5,74,6,25,8
24:23,4.8579,11.31,107,120,74,6,25,8
24:24,4.8604,11.31,109,120,75,6,25,8
24:25,4.8660,11.47,111,120,76,6,25,8
24:26,4.8691,11.54,110,120,76,6,25,8
24:27,4.8722,11.62,109,120,75,6,25,8
24:28,4.8753,11.47,107,120,74,6,25,8
24:29,4.8787,11.39,107,120,74,6,25,8
24:30,4.8821,11.31,107,120,74,6,25,8
24:31,4.8846,11.31,104,120,73,6,25,8
24:32,4.8877,11.17,104,120,73,6,25,8
24:33,4.8896,11.09,103,120,73,6,25,8
24:34,4.8914,11.01,102,120,72,6,25,8
24:35,4.8939,11.01,102,120,72,6,25,8
24:36,4.8964,11.01,107,120,74,6,25,8
24:37,4.9001,11.31,109,120,75,6,25,8
24:38,4.9039,11.47,114,120,76,8,33,6
24:39,4.9070,12.51,114,120,76,8,33,6
24:40,4.9101,12.51,114,120,76,8,33,6
24:41,4.9132,12.51,114,120,76,8,33,6
24:42,4.9169,12.51,111,121,75,8,33,6
24:43,4.9194,12.35,111,120,75,8,33,6
24:44,4.9231,12.35,111,120,75,8,33,6
24:45,4.9275,12.35,109,120,74,8,33,6
24:46,4.9306,12.18,109,120,74,8,33,6
24:47,4.9337,12.18,107,120,73,8,33,6
24:48,4.9368,12.02,109,120,74,8,33,6
24:49,4.9399,12.18,109,120,74,8,33,6
24:50,4.9436,12.18,109,120,74,8,33,6
24:51,4.9467,12.18,107,120,73,8,33,6
24:52,4.9511,12.02,55,120,73,5,21,6
24:53,4.9545,11.62,59,120,76,5,21,6
24:54,4.9579,11.22,63,120,79,5,21,6
24:55,4.9592,11.44,64,120,80,5,21,6
24:56,4.9604,11.66,65,120,80,5,21,6
24:57,4.9629,11.66,66,120,81,5,21,6
24:58,4.9666,11.96,67,121,82,5,21,6
24:59,4.9697,12.10,67,121,82,5,21,6
25:00,4.9728,12.10,67,121,82,5,21,6
25:01,4.9759,12.10,67,121,82,5,21,6
25:02,4.9797,12.10,66,121,81,5,21,6
25:03,4.9828,11.96,66,121,81,5,21,6
25:04,4.9859,11.96,66,122,81,5,21,6
25:05,4.9896,11.96,66,122,81,5,21,6
25:06,4.9927,11.96,66,122,81,5,21,6
25:07,4.9958,11.96,65,122,80,5,21,6
25:08,4.9989,11.81,62,122,78,5,21,6
25:09,5.0014,11.51,62,121,78,5,21,6
25:10,5.0039,11.51,60,121,77,5,21,6
25:11,5.0076,11.37,60,121,77,5,21,6
25:12,5.0101,11.37,60,121,77,5,21,6
25:13,5.0132,11.51,60,120,77,5,21,6
25:14,5.0157,11.37,62,120,78,5,21,6
25:15,5.0194,11.37,60,120,77,5,21,6
25:16,5.0219,11.37,60,121,77,5,21,6
25:17,5.0250,11.37,60,121,77,5,21,6
25:18,5.0288,11.37,60,121,77,5,21,6
25:19,5.0306,11.37,62,121,78,5,21,6
25:20,5.0343,11.51,62,123,78,5,21,6
25:21,5.0375,11.37,59,123,76,5,21,6
25:22,5.0406,11.22,59,123,76,5,21,6
25:23,5.0430,11.22,60,123,77,5,21,6
25:24,5.0468,11.37,60,123,77,5,21,6
25:25,5.0493,11.37,61,123,78,5,21,6
25:26,5.0517,11.37,62,123,78,5,21,6
25:27,5.0555,11.51,63,123,79,5,21,6
25:28,5.0592,11.66,65,123,80,5,21,6
25:29,5.0623,11.81,66,122,81,5,21,6
25:30,5.0660,11.96,66,121,81,5,21,6
25:31,5.0691,11.96,66,121,81,5,21,6
25:32,5.0723,11.96,66,121,81,5,21,6
25:33,5.0754,11.96,67,121,82,5,21,6
25:34,5.0791,12.10,67,121,82,5,21,6
25:35,5.0822,12.10,66,122,81,5,21,6
25:36,5.0859,11.96,66,122,81,5,21,6
25:37,5.0890,11.96,66,123,81,5,21,6
25:38,5.0915,11.96,65,123,80,5,21,6
25:39,5.0946,11.81,63,123,79,5,21,6
25:40,5.0983,11.66,62,123,78,5,21,6
25:41,5.1008,11.51,62,123,78,5,21,6
25:42,5.1046,11.51,62,123,78,5,21,6
25:43,5.1077,11.51,62,123,78,5,21,6
25:44,5.1108,11.51,63,124,79,5,21,6
25:45,5.1139,11.66,65,124,80,5,21,6
25:46,5.1176,11.81,65,124,80,5,21,6
25:47,5.1210,11.81,65,124,80,5,21,6
25:48,5.1244,11.81,65,124,80,5,21,6
25:49,5.1269,11.81,63,124,79,5,21,6
25:50,5.1300,11.66,63,124,79,5,21,6
25:51,5.1344,11.66,63,124,79,5,21,6
25:52,5.1359,11.66,63,124,79,5,21,6
25:53,5.1375,11.66,63,124,79,5,21,6
25:54,5.1400,11.66,65,123,80,5,21,6
25:55,5.1437,11.81,63,122,79,5,21,6
25:56,5.1493,11.66,63,122,79,5,21,6
25:57,5.1512,11.66,63,122,79,6,25,5
25:58,5.1530,11.66,63,122,79,7,29,4
25:59,5.1568,12.53,64,123,79,7,29,4
26:00,5.1605,12.53,63,123,78,7,29,4
26:01,5.1630,12.37,60,123,76,7,29,4
26:02,5.1661,12.05,60,123,76,7,29,4
26:03,5.1698,12.05,60,122,76,7,29,4
26:04,5.1729,12.05,62,122,77,7,29,4
26:05,5.1760,12.21,63,122,78,7,29,4
26:06,5.1791,12.37,64,122,79,7,29,4
26:07,5.1829,12.53,64,122,79,7,29,4
26:08,5.1860,12.53,64,123,79,7,29,4
26:09,5.1891,12.53,66,123,80,7,29,4
26:10,5.1928,12.69,67,123,81,7,29,4
26:11,5.1953,13.01,69,123,82,7,29,4
26:12,5.1990,13.01,70,123,83,7,29,4
26:13,5.2021,13.17,72,123,84,7,29,4
26:14,5.2052,13.32,73,123,85,7,29,4
26:15,5.2096,13.48,73,123,85,7,29,4
26:16,5.2127,13.48,72,123,84,7,29,4
26:17,5.2158,13.32,70,124,83,7,29,4
26:18,5.2189,13.17,69,124,82,7,29,4
26:19,5.2226,13.01,69,124,82,7,29,4
26:20,5.2257,13.01,67,124,81,7,29,4
26:21,5.2301,12.84,67,124,81,7,29,4
26:22,5.2338,12.84,67,123,81,7,29,4
26:23,5.2382,12.84,67,123,81,7,29,4
26:24,5.2425,12.84,66,123,80,7,29,4
26:25,5.2447,12.77,66,123.5,80,7,29,4
26:26,5.2469,12.69,66,124,80,7,29,4
26:27,5.2500,12.69,66,123,80,7,29,4
26:28,5.2543,12.69,66,123,80,7,29,4
26:29,5.2568,12.69,67,123,81,7,29,4
26:30,5.2599,12.84,66,123,80,7,29,4
26:31,5.2636,12.69,64,123,79,7,29,4
26:32,5.2661,12.53,62,123,77,7,29,4
26:33,5.2692,12.21,62,123,77,7,29,4
26:34,5.2730,12.37,64,123,79,7,29,4
26:35,5.2754,12.53,66,123,80,7,29,4
26:36,5.2792,12.69,69,123,82,7,29,4
26:37,5.2823,12.93,70,123.5,83,7,29,4
26:38,5.2854,13.17,70,124,83,7,29,4
26:39,5.2872,13.09,70,124,83,7,29,4
26:40,5.2891,13.01,70,124,83,7,29,4
26:41,5.2922,13.01,67,124,81,7,29,4
26:42,5.2947,12.84,66,123,80,7,29,4
26:43,5.2991,12.69,66,123,80,7,29,4
26:44,5.3022,12.69,66,123,80,7,29,4
26:45,5.3084,12.84,67,123,81,7,29,4
26:46,5.3105,12.84,67,123,81,7,29,4
26:47,5.3127,12.84,67,123,81,7,29,4
26:48,5.3158,12.84,66,124,80,7,29,4
26:49,5.3189,12.69,66,124,80,7,29,4
26:50,5.3227,12.84,66,124,80,7,29,4
26:51,5.3258,12.69,66,124,80,7,29,4
26:52,5.3301,12.69,66,124,80,7,29,4
26:53,5.3332,12.69,67,124,81,7,29,4
26:54,5.3363,12.84,67,123,81,7,29,4
26:55,5.3444,12.84,66,123,80,7,29,4
26:56,5.3457,12.77,65,123,80,7,29,4
26:57,5.3469,12.69,64,123,79,7,29,4
26:58,5.3512,12.53,64,124,79,7,29,4
26:59,5.3544,12.53,66,124,80,7,29,4
27:00,5.3568,12.69,67,124,81,7,29,4
27:01,5.3606,12.84,67,125,81,7,29,4
27:02,5.3649,12.84,67,125,81,7,29,4
27:03,5.3680,12.84,66,124,80,7,29,4
27:04,5.3724,12.69,66,124,80,7,29,4
27:05,5.3749,12.69,67,123,81,7,29,4
27:06,5.3786,12.84,67,123,81,7,29,4
27:07,5.3811,12.84,67,122,81,7,29,4
27:08,5.3860,13.01,69,122,82,7,29,4
27:09,5.3898,13.01,69,123,82,7,29,4
27:10,5.3935,13.17,69,123,82,7,29,4
27:11,5.3960,13.17,67,123,81,7,29,4
27:12,5.3985,12.84,66,123,80,7,29,4
27:13,5.4028,12.69,66,123,80,7,29,4
27:14,5.4059,12.69,67,123,81,7,29,4
27:15,5.4090,12.84,67,123,81,7,29,4
27:16,5.4121,12.69,64,123,79,7,29,4
27:17,5.4152,12.53,63,123,78,7,29,4
27:18,5.4184,12.37,63,122,78,7,29,4
27:19,5.4227,12.53,64,122,79,7,29,4
27:20,5.4261,12.61,66,122,80,7,29,4
27:21,5.4295,12.69,67,122,81,7,29,4
27:22,5.4314,12.77,67,122,81,7,29,4
27:23,5.4333,12.84,67,122,81,7,29,4
27:24,5.4432,12.84,66,122,80,7,29,4
27:25,5.4455,12.79,66,122,80,7,29,4
27:26,5.4478,12.74,66,122,80,7,29,4
27:27,5.4500,12.69,66,122,80,7,29,4
27:28,5.4519,12.69,66,122,80,7,29,4
27:29,5.4538,12.69,66,122,80,7,29,4
27:30,5.4606,12.69,66,122,80,7,29,4
27:31,5.4622,12.69,66,122,80,7,29,4
27:32,5.4637,12.69,66,122,80,7,29,4
27:33,5.4712,12.69,67,123,81,7,29,4
27:34,5.4737,12.84,67,123,81,7,29,4
27:35,5.4774,12.84,67,123,81,7,29,4
27:36,5.4811,12.84,67,123,81,7,29,4
27:37,5.4861,12.84,102,124,81,7,29,6
27:38,5.4879,12.84,102,124,81,7,29,6
27:39,5.4898,12.84,102,124,81,7,29,6
27:40,5.4929,12.84,100,123,80,7,29,6
27:41,5.4973,12.69,100,123,80,7,29,6
